City,Place,Review,Rating,Name,Date,Raw_Review
Tiruchirappalli,Thala Malai,beautiful temple located hill peace mind spending time place,8.0,Anonymous,,This is a beautiful temple located on the top of a hill. We can get peace of mind spending time at this place.
Tiruchirappalli,Tiruchirapalli Rock Fort,nice place marvelous architecture structure reported engraved rocks joints worth visiting place ancient engineering capabilities,8.0,Anonymous,,Nice place to see the marvelous architecture.  Structure is reported to be engraved on the rocks and without any joints. worth visiting the place to see the ancient engineering capabilities.
Tiruchirappalli,Erunbeeswarer Temple,evening enjoy serene atmosphere peaceful dharshan lord erumbeeswarar goddess narunkuzhal nayagi amenities improved recently,8.0,Anonymous,,"Please go there in the evening to enjoy the serene atmosphere and to have a peaceful dharshan of the lord Erumbeeswarar and Goddess Narunkuzhal Nayagi, some of the amenities are improved recently"
Tiruchirappalli,Butter fly park,superb park big park presently entry fee evening right time flowers butterflies enjoy especially kids,8.0,Anonymous,,"A superb Park and very big park. Presently there is no entry fee. Evening will be the right time. You can so much of flowers and butterflies. Everyone will enjoy, especially kids."
Tiruchirappalli,Femina Shopping Mall,notable shopping mall kind thing trichy attracts crowd excellent malls city kind trichy spacious mall shops varying clothes,8.0,Anonymous,,"This is the only notable shopping mall kind of thing in Trichy. This attracts crowd not because it is as excellent as the malls in city, but because this is one of its kind in Trichy. Spacious mall with many shops varying from clothes to..."
Tirumala,Sri Vekateswara Swamy Temple,extremely pious devine place felt extremely lucky visit glimpse shri lord veketeshwara perfectly managed temple authorities felt blessed,8.0,Anonymous,,"Extremely pious and devine place. Felt extremely lucky too visit and get a glimpse of Shri Lord Veketeshwara. 
Perfectly and we'll managed by temple authorities. 
Felt blessed."
Tirunelveli,Agasthiyar Falls,agasthiyar falls located ar karaiyar tourist place aslo forest control place enjoyed friends lot,8.0,Anonymous,,Agasthiyar falls is located ar karaiyar.It is tourist place and aslo forest control place.we enjoyed with my friends lot.
Tirunelveli,Thirupudaimaruthur Temple,place excellent place fresh air water spend time refresh thamirabarani water beautiful,8.0,Anonymous,,"our place very Excellent place to get fresh Air and water, spend time to get refresh.and so thamirabarani water in beautiful ......."
Tirunelveli,Vettuvan Koil Temple,really great place relish past history place unbelievable cutting making unfinished temple rocky mountain small ganesha statue kept inside shrine kept locked worship place,8.0,Anonymous,,Really a great place to relish the past history of a place. Unbelievable cutting  and making of this unfinished temple from the Rocky Mountain . A small Ganesha statue is kept inside the shrine that is kept locked without any worship. The place is about...
Tirunelveli,Sri Sanjeevi Varadha Anjaneyar Swamy Temple,sri sanjeevi varada anjaneya swamy temple tirunelveli india beautiful temple temple lord hanuman believed temple strong belief lord hanuman gets cure diseases,8.0,Anonymous,,"Sri sanjeevi varada Anjaneya Swamy Temple Tirunelveli, India.. he is a beautiful temple ...and it is the temple of Lord Hanuman ...it is believed that whoever go to this Temple with a strong Belief in Lord Hanuman gets cure of all his diseases and other..."
Tirunelveli,Manimuthar And Papanasam Dams,want stay away bustling material world want know mother nature real beauty manimutharu falls answer great time friends visiting manimutharu falls unfortunately visit manjollai estate time constrains visit place,8.0,Anonymous,,"Want to stay away from the bustling material world?
Want to know how mother nature's real beauty is?

Manimutharu falls is the answer. Had a great time with my friends visiting Manimutharu falls. Unfortunately, couldn't visit Manjollai estate due to time constrains. Must visit place."
Tirunelveli,Magara Nedunguzhaikadan Temple,navatirupathi kshetrams associated navagraha sukran temple nice corridar beautiful pillars carved nice sculptures lord vishnu worshipped magara nedungkuzhai kaathar perumal,8.0,Anonymous,,This is one of navatirupathi kshetrams and this is associated with one of navagraha Sukran.This temple had nice corridar with beautiful pillars carved with nice sculptures.Here Lord vishnu is worshipped as Magara NedungKuzhai Kaathar Perumal.
Tirunelveli,Athankarai Pallivasal,nice mosque visit pray visiting place gives peace mind mind relaxation people visit mosque daily,8.0,Anonymous,,This is a very nice mosque to visit and pray. Visiting this place gives peace of mind and mind relaxation. Many people visit the mosque daily.
Tirunelveli,Sorimuthu Ayyanar at Sastha Temple,considered important temples sastha place amid forest nice scenarios nature lovers temple built pattern like sastha temples tn non veg,8.0,Anonymous,,"This is considered as one of the important six temples of SASTHA. The place is amid of the forest and nice scenarios for nature lovers. 

The temple is built in the same pattern as like other Sastha temples in TN. There are some Non veg..."
Tirunelveli,Sri Jayaveera Abhayahastha Anjaneya Temple,anjaneya temple situated near kadayanallur railway station walk green paddy fields reach temple november january extremely pleasant visit powerful temple,8.0,Anonymous,,This Anjaneya temple is situated near Kadayanallur Railway station one has to walk thru the green paddy fields to reach this temple.November to January will be extremely pleasant to visit.very powerful temple.
Tirunelveli,Banatheertham Falls,experience wonderful feeling midst nature undergo boat ride enjoy falls min boating thrilling amazing voyage,8.0,Anonymous,,you can experience such a wonderful feeling in the midst of nature...you have to undergo a boat ride to enjoy the falls.. it would take 10- 15 min boating. it would be a thrilling as well as an amazing voyage .... after then you have...
Tirunelveli,Allagammai Kashi Vishvanathar,south kasi tenkasi temple dedicated lord shiva huge entrance u enter temple pothigai saral breeze best,8.0,Anonymous,,South kasi -tenkasi . Temple is dedicated to lord shiva . Huge entrance . When u enter the temple pothigai saral. The breeze is best
Tirunelveli,Agasthiyar Temple,small temple located near agasthiyar falls dense forest hard rocks makes attractive location visit feel peace calmness,8.0,Anonymous,,"This small temple is located near Agasthiyar falls, between dense forest and hard rocks, makes it an attractive location to visit. Can feel peace & calmness."
Tirunelveli,Lord Thirukuttralanathar,surrounded mountains green trees temple lord shiva really awesome sprinkles nearby waterfalls makes feels blissful architecture ancient excellent,8.0,Anonymous,,"Surrounded by mountains and full of green trees, this temple for Lord Shiva is really awesome. Sprinkles from the nearby waterfalls makes one feels blissful. Architecture very ancient and excellent."
Tirunelveli,Manimuthar Waterfalls,waterfall truly enjoyed waterfall gives chance completely drenched beauty bathe serene waters drawback inspite boards use oil shampoo soap people use,8.0,Anonymous,,"This is one waterfall which I have truly enjoyed, this waterfall gives you a chance to completely get drenched in its beauty and also bathe in the serene waters. The only drawback is inspite of boards not use oil , shampoo and soap people use..."
Tirunelveli,Ayikudi Murugan Temple,ayikudi lord muruga temple beautiful small located near tenkasi tirunelveli dist small smiling lord muruga main deity temple bus service tenkasi temple famous childless couple pray padi payasam kavadi,8.0,Anonymous,,"Ayikudi,Lord Muruga temple is beautiful and small  located near tenkasi, Tirunelveli Dist.. Small Smiling Lord Muruga is main deity in this temple. You can get bus service from tenkasi. This temple is famous for childless couple who can pray and do 'Padi payasam' , Kavadi,..."
Tirupati,Akasa Ganga,good place visit holy place good place site seeing free bus operated tts,8.0,Anonymous,,"Very good place to visit, it is not only a holy place it also a good place for site seeing. You will get a free bus operated by TTS."
Tirupati,Vaikuntha Teertham,nice place tirupati darshan package org serve pilgrims lord balaji devotees tirupati package tirupati hotels tirupati events free support http tirupatidarshanpackage com services html,8.0,Anonymous,,"its nice place..

By,
Tirupati Darshan Package, Org. serve to pilgrims of Lord balaji devotees by which is Tirupati Package, Tirupati Hotels and Tirupati Events, 24/7 Free Support. 

http://tirupatidarshanpackage.com/services.html"
Tirupati,Tumbhuru Teertham,place beautiful family place sorrounded beautiful greenary feels good reached bus cab,8.0,Anonymous,,"The place is very beautiful , been there with family , the place is sorrounded by beautiful greenary & it feels very good to be there. One can be reached by bus & cab."
Tirupati,Tirumala Temple,venkateswara temple famous temple hill town tirumala near tirupati chittoor district andhra pradesh india richest temple world terms donations received wealth visited place worship,8.0,Anonymous,,"The Venkateswara Temple is a famous temple in the hill town of Tirumala, near Tirupati in Chittoor district of Andhra Pradesh, India. It is the richest temple in the world in terms of donations received and wealth, and the most-visited place of worship in the..."
Tirupati,Chakra Teertham,beautiful place natural arch water coming higher places said sudarsana chakram got rid paap brahma hatya paapam taking bath chakra teertham,8.0,Anonymous,,It is one of the beautiful place just next to natural arch and the water coming from higher places. It is said that Sudarsana chakram got rid of his paap (Brahma hatya paapam) here by taking bath in the chakra teertham
Tirupati,Chandragiri Palaces and Fort,fort small built scenic backdrop moment leaves lot desired tourist attraction main palace raja mahal museum exhibits lovely explanations,8.0,Anonymous,,The fort is small but built against a scenic backdrop. At the moment though it leaves a lot to be desired as tourist attraction. The main palace- the Raja Mahal- is a museum and while some of the exhibits are lovely there are no explanations...
Tirupati,Akasaganga Teertham,water sweet coming directly hills water fresh sweet fresh breeze loved,8.0,Anonymous,,"The water is very sweet, coming directly from the Hills, the water is fresh & very sweet. Fresh breeze around. Loved it."
Tirupati,TTD Gardens,ok visit guess expect lot like brindavan gardens maintained good,8.0,Anonymous,,These are OK to visit I guess but do not expect a lot. It is not like Brindavan gardens or anything. But these are maintained good.
Tirupati,Asthana Mandapam,special theatre stage organized festivals cultural extravaganza arranged place offers good point union religious functions held great pomp,8.0,Anonymous,,"This is special  theatre  and  a stage where  so many  organized  festivals  and cultural  extravaganza are  arranged. This place  offers a  very  good  point   of  union  for  so many  religious  functions, which are  held  with great  pomp and  interest"
Tirupati,Deer Park,guys saying recently visited deer park tirumala best park good pleasent beautiful place refreshing u defenitly peaceful mind atleast plz visit deer park thank,8.0,Anonymous,,Guys I'm saying that I recently visited deer park in tirumala it was the one of the best park and good pleasent and most beautiful place for refreshing and u defenitly get a peaceful mind so atleast plz visit deer park once thank you
Tirupati,Tirumala Tirupati Devasthanams,lord venkateshwara came chennai thirupathi calmly blessing devotees temple located nagar maintained adequate facilities,8.0,Anonymous,,Lord venkateshwara came down to chennai from thirupathi and calmly blessing his devotees here.. this temple is located in T.Nagar and it's maintained very well with adequate facilities.
Tirupati,ISKCON Tirupati,best temple tirupati relief cleanness perfect best temple visit family friends love lord krishna statue amazing fest krishnastami big day temple piligrims fully covers,8.0,Anonymous,,Best Temple Ever In Tirupati. We Can Get Relief. Cleanness Is Perfect. Best Temple To Visit With Family And Friends. And I Love The Lord Krishna Statue It Is Amazing. And Fest Krishnastami Is Very Big Day To Temple And Piligrims Are Fully Covers The...
Tirupati,Divyaramam Park,varieties migratory birds enlightened trees park pleasure gazing colourful wings amazement cute cats,8.0,Anonymous,,"Varieties of migratory birds enlightened the trees of this park and it was such a pleasure gazing at their colourful wings in amazement. Also, there were many cute cats here and there."
Tirupati,Japali Teertham,u got walk minutes uphill downhill temple rewarding ur efforts enjoy natural view walk relax,8.0,Anonymous,,"u got to walk for 20-30 minutes uphill+downhill. temple is rewarding ur efforts, enjoy natural view on walk and relax"
Tirupati,Kapila Theertham,temple near allipiri place good better rain natural water falls rain tirumala visited times low water water prefer moonsoon careful monkeys,8.0,Anonymous,,"temple is very near to allipiri,place was good .it better to go after rain you can see natural water falls after rain in tirumala.i visited 3 times  but low water and less water .prefer in moonsoon.and be careful with monkeys."
Tirupattur,Kristukula Ashram,supposed leadership gettogether ended south indian dravidic christian ashram kristukula ashram pros enjoying visitor evangelical church built form south indian temple style holiest,8.0,Anonymous,,"It supposed to be our leadership gettogether, and we ended up in this South Indian Dravidic Christian Ashram- Kristukula Ashram. 

Pros- You will be enjoying if you are the first visitor, an evangelical Church, built in the form of South Indian Temple style: the holiest-..."
Tiruppur,Thirumoorthi Dam,view good place visited family took photographs spent time impressive natural place,8.0,Anonymous,,"The view was good from the place, we have visited with family. Took photographs and spent time, but it's not much impressive. Just a natural place.."
Tiruppur,Uttukuli Murugan Temple,beautiful environment peack summer place surrounding greenery looks beautiful happy visit,8.0,Anonymous,,Beautiful environment. Even in peack of the summer this place is surrounding with greenery and looks beautiful. Happy to visit again and again.
Tiruppur,Tirupur Kumaran Memorial Statue,historical freedom movement art gallery biggest garment market railway station yummy food location,8.0,Anonymous,,"Historical freedom movement art gallery, biggest garment market , railway station,yummy food. All at one location."
Tiruppur,Amaravathi Crocodile Farm,neat place eating drinking facilities good toilets untidy better eateries introduction,8.0,Anonymous,,Not very neat place. Eating drinking facilities are not good .toilets were are untidy. Can be better with eateries introduction
Tiruppur,Avinashi Temple,temple ample parking space clean divine paintings sculptures really spiritual risers temple story interesting clearly says god save death whatelse want save,8.0,Anonymous,,"Temple has ample parking space. Very clean and divine. Paintings and sculptures are really spiritual risers. Temple story is very interesting and it clearly says ""God can save us even from the death"" . Whatelse we want. HE is always there to save us from..."
Tiruppur,Thirumoorthy Dam,rainfall water dam dam big location good thirumoorthy falls located nearby beautiful places visit,8.0,Anonymous,,Due to less rainfall there was very very less water in the dam...dam was not so big...but the location was good...thirumoorthy falls was located very nearby...one of the beautiful places to visit...
Tiruppur,Bouncy House,good services responsible clean trustworthy cafe providing gd food safe place kids fun worries gd amenities parking party hall,8.0,Anonymous,,"Good services and very responsible. Clean and trustworthy. Cafe also providing gd food. Very safe place where kids can have much fun without any worries. Gd amenities with parking, party hall."
Tiruppur,Ayyan Kovil,chinayyan siththar born aiyampalayam village father senkaliappan childhood given job taking care cows making graze nearby fields day blessed holy man,8.0,Anonymous,,"Chinayyan - the siththar was born in Aiyampalayam Village.. 
His father was senkaliappan. 
In his childhood, he was given the job if taking care of his cows and making them graze in the nearby fields.. 
One day,  he was blessed by a holy man. 
The..."
Tiruppur,Thirumuruganathaswamy temple,busy visit dhyanalinga aadiyogi needed calm serene place worship lord shiva driver suggested place blessed poondi thirumuruganath temple wonderful chola architecture entire temple adobe wonderfully,8.0,Anonymous,,"After a busy visit to Dhyanalinga and Aadiyogi,we needed a calm and serene place to worship Lord Shiva, our driver suggested this place and we were blessed to be in Poondi Thirumuruganath Temple, wonderful Chola architecture and the entire temple is Adobe to many wonderfully..."
Tiruppur,Arulmigu Kadu Anumantharaya Swamy Temple,recently visited temple family temple old rich history main lord hanuman believed statue grows inch temple accessible bus temple opened till noon eve,8.0,Anonymous,,I recently visited this temple with family.The temple is very old one with rich history.The main lord is hanuman and believed every ever the statue grows by an inch or so.The temple is accessible by bus and temple is opened till noon and eve from...
Tiruppur,Orathuppalayam Dam,dam definitely tourist spot visit place needs good renovation proper maintenance buildings water resource,8.0,Anonymous,,Dam is definitely not a tourist spot to visit. The place needs a good renovation and proper maintenance of buildings and water resource.
Tiruppur,Noyyal River,time beautiful historic river useful river agriculture nowadays highly polluted saya pattarai tiruppur chemical sayam river containing water time heavy rain heavy,8.0,Anonymous,,"once upon time, it was a beautiful historic river, a useful river for agriculture. but nowadays it is highly polluted due to saya pattarai in tiruppur which is chemical sayam. river is not containing water. but one or two time, due to heavy rain, heavy..."
Tiruppur,Perumal Temple,ancient temple tirupur veera raghava perumal booma devi sridevi ambal names good spacious temple anjaneyar sannithi present left entrance narasimmar sannithi chakrathalvar sannithi hayagreivar sannithi dhanvanthiri sannithi present prayers,8.0,Anonymous,,"This is an ancient temple in tirupur.. 
Veera raghava perumal And booma Devi sridevi are the Ambal names.. 
Good spacious temple.. 
Anjaneyar sannithi is present in the left side of the entrance.. 
Narasimmar sannithi,  Chakrathalvar sannithi,  Hayagreivar sannithi, dhanvanthiri sannithi are also present.. 

Your prayers..."
Tiruppur,Sri Tirumuruganathawami Temple,village reveals history temple lord muruga soora samharam got affected mental tension mind clear came worshiped suyambu lingam murugan holy pond took holy,8.0,Anonymous,,"The name of this village itself reveals the history of the temple.. 

Lord Muruga, after soora samharam, got affected by mental tension and to get his mind clear, He came here and worshiped the suyambu lingam... 

Murugan made a holy pond and took a holy..."
Tiruppur,Sri Visveswara Swami Temple,best temples tiruppur temple lies anjaneyar temple chariot run tamil month chittirai april,8.0,Anonymous,,One of the best temples in tiruppur. Besides this temple lies the anjaneyar temple.A chariot is run during the tamil month of chittirai (April-May).
Tirur,Noor Lake,place small evening tour locals tourist come spend hours enjoy scenic beauty,8.0,Anonymous,,It a place for a small evening tour for the locals. Even the tourist may come and spend few hours to enjoy the scenic beauty around
Tirur,Thunchan,tourist place tirur came town stopover catch train spent day visited thunchan small park packed beautiful trees enjoy peaceful evening blow,8.0,Anonymous,,Perhaps the only tourist place in tirur. Came this town for a stopover to catch next train and spent a day. Visited thunchan. Its a very small park packed with beautiful trees to enjoy a peaceful evening blow.
Tirur,Swetaranya Ayurvedasram,went friends basically ayurveda centre treatment quite place refresh mind living natural way recommended place visit,8.0,Anonymous,,I went with one of my friends here. This is basically a Ayurveda centre which can give you treatment as well a quite place to refresh your mind living the natural way. A recommended place to visit.
Tiruvallur,Lord Veeraraghava Perumal Temple,divya desam lord vaidhya veera raghava swami known highly benevolent maa kanakavalli thayar beautiful temple tank maintained kakalur shri anjaneya swami temple kms thiruvallur chennai highway,8.0,Anonymous,,"A Divya desam , lord vaidhya Veera Raghava swami is known to be highly benevolent , maa kanakavalli thayar is beautiful , the temple tank is maintained well , kakalur Shri anjaneya swami temple is 5 Kms from here on the thiruvallur to Chennai highway..."
Tiruvallur,Sri Vadaranyeswarar Temple,sabhas god shiva called ratna sabha meaning gem studded platform sabhas thamira sabha copper tirunelveli chitra sabha painting courtallam velliambalam silver madurai ponnambalam gold chidambaram places,8.0,Anonymous,,"This is one of the five sabhas of God shiva called Ratna sabha meaning "" the Gem-studded Platform. The other sabhas are  Thamira sabha( copper) at Tirunelveli, Chitra sabha( Painting ) at Courtallam, Velliambalam ( silver) at Madurai, and Ponnambalam( gold) at Chidambaram. These places..."
Tiruvallur,Devadhanam Temple,sri ranganatha perumal devasthanam building temple sri ranganathar year old temple built chalukya kings moolavar temple feet high feet length special feature temple lord appears,8.0,Anonymous,,"Sri Ranganatha Perumal Devasthanam has been building a temple for Sri Ranganathar, a 1,000-year-old temple built by Chalukya kings. The moolavar of this temple is five feet high and 18 feet in length and the special feature of this temple is that the Lord appears..."
Tiruvallur,Poondi Reservoir,tiruvallur free time know spend visit poondi reservoir kilometers tiruvallur vehicle limited bus service,8.0,Anonymous,,"If you been to Tiruvallur, have some free time and do not know how to spend, you should visit this Poondi reservoir, less than 10 kilometers from Tiruvallur, Go in your own vehicle, limited bus service."
Tiruvallur,Sri Bhavani Amman Temple,temple famous followers goddess sakthi temple connected road highways north west chennai amenities available tonsuring heads neem leaves dressing preparing pongal divine offerings,8.0,Anonymous,,"The temple is famous among the followers of Goddess Sakthi. The temple has a well connected road with the highways in the north west of Chennai. Amenities available for tonsuring heads,neem leaves dressing and preparing pongal for divine offerings."
Tiruvallur,Sri Theertheswarar Swami Devasthanam,auspicious hindu siva temple located veera ragava temple walkable tiruvallur bus stand good management maintained ayyappan murugan sannidi good visit pradhosam anna abishegam days வ ர ரக வ க ய ல க க ப ன ப றம அம ந த ள ள அழக ய இந த ச வன க ய ல த ர வள ள ர ப ர ந த,8.0,Anonymous,,"Auspicious Hindu Siva temple, located behind Veera Ragava temple. walkable from Tiruvallur bus stand, Good management and well maintained. Ayyappan and Murugan sannidi is also there. Good to visit on Pradhosam, anna abishegam days.

வீரா ரகோவா கோயிலுக்கு பின்புறம் அமைந்துள்ள அழகிய இந்து சிவன் கோயில். திருவள்ளூர் பேருந்து..."
Tiruvallur,"Masilamaniswara Temple, Thirumullaivoyal",fine saturday afternoon mom went thirumullaivoyal train got thirumullaivoyal station took auto reach temple temple belongs paadal petra stalams incarnated hymns sundarar ramalinga swamigal,6.0,Anonymous,,"On a fine Saturday afternoon, myself along with mom went to Thirumullaivoyal via Train, got down at Thirumullaivoyal station, took an auto to reach the temple.

The temple belongs to one of the Paadal petra stalams, incarnated by the hymns of Sundarar, Ramalinga Swamigal &..."
Tiruvannamalai,Yogi Ram Surath Kumar Ashram,atmosphere ashram serene calm wished remain long place extremely kept obviously work ardent committed devotees,8.0,Anonymous,,The atmosphere in the Ashram is so serene and calm that one wished to remain there for as long as one could. The place is extremely well kept obviously the work of very ardent and committed devotees.
Tiruvannamalai,Agini Lingam,energetically active lingam girivalam path fantastic place meditation especially vilva tree,8.0,Anonymous,,"For me, this is the most energetically active lingam on the Girivalam path. Fantastic place for meditation, especially under the vilva tree."
Tiruvannamalai,Thirumeeyachur Lalithambikai Temple,thirumeeyachur lalithambigai temple situated near peralam junction powerful deity lalithambikai visit place feel blessed feel peaceful sense satisfaction visit temple,8.0,Anonymous,,This Thirumeeyachur Lalithambigai temple situated near Peralam junction has the most powerful deity Lalithambikai. I often visit this place and i feel very blessed and feel peaceful with a sense of satisfaction after each visit to this temple.
Tiruvannamalai,Seshadri Swamigal Ashram,seshadri swamigal ashram ancient history situated kms girivalam path ramanashramam seshadri swamigal offered ramana place stay meditate peace place powerful quiet peaceful,8.0,Anonymous,,"Seshadri Swamigal Ashram, which has a very ancient history, is situated around 2 kms in the Girivalam path before the Ramanashramam. Seshadri swamigal is the one who offered Ramana a place to stay and meditate in peace. The place is very powerful, quiet peaceful and..."
Tiruvannamalai,Sri Puthrakameshtiswarar Temple,good temple devotees old age people loves old temples nice place calm gives peace,8.0,Anonymous,,good temple or devotees and old age people who loves old temples. nice place and very calm gives peace
Tiruvannamalai,Apsara - The Swimming Pool,dear guest vanakkam greetings apsaras arunai anantha noted suggestions attend thank taking time posting observations team apsaras looks forward visit kind regards,8.0,Anonymous,,"Dear Guest , 
Vanakkam.
Greetings from Apsaras @ Arunai Anantha.
We have noted your suggestions and attend on the same. 
Thank you for taking time and posting your observations. 
Team at Apsaras looks forward to your next visit.
Kind Regards,"
Tiruvannamalai,Arunachala Mountain,spiritual bent keen ancient religion culture pretty ultimate destination tiruvannamalai town surrounds mountain special average indian town immediate observation,8.0,Anonymous,,"For those with a spiritual bent or even a keen interest in ancient religion and culture, this is pretty much the ultimate destination.
Tiruvannamalai, the town that surrounds the mountain is nothing special - just your average Indian town to the immediate observation but after..."
Tiruvannamalai,Nirudhi lingam,attraction girivalam going kilometer walk holy arunachalam come place people stop feel divine pray sanyasi,8.0,Anonymous,,This is one of the attraction of the Girivalam . Anyone going for the 14 kilometer walk around the holy Arunachalam will come across this place . Most people stop here to feel the divine and pray. . There are always sanyasi around here ....
Tiruvannamalai,"Girivalam, Arunachaleswarar Temple",great place spiritual seekers forget visit patal lingam yes better check people temples compound visit,8.0,Anonymous,,"It is a great place for the spiritual seekers! Don't forget to visit the Patal Lingam and yes, it is better to check with the people over there about all the temples in the compound that you can visit...."
Tiruvannamalai,Ekalokam Trust for Photography,good center artists photographers gather includes studio photographer abul kalam azad comfortable residency studio guest house photographers artists stay create publishes photo books small art store exclusive art merchandise professional organises regular international national film screenings,8.0,Anonymous,,good center for artists and photographers to gather; includes studio of photographer Abul kalam azad; comfortable residency studio guest house for photographers and artists to stay and create; publishes photo-books; small art store with exclusive art merchandise; professional; organises regular international and national film screenings;...
Tiruvannamalai,Mystical India,good trustworthy shopping experience got silver rings satisfied staff friendly mr zulfiqar good sense humour easy atmosphere,8.0,Anonymous,,Good and trustworthy shopping experience. Got silver rings and very much satisfied.Staff is very friendly and Mr. Zulfiqar has a good sense of humour. Easy atmosphere
Tiruvannamalai,Javadhu Hills,best option looking day car drive excellent road peace tranquility escape hustle bustle city life visited place end,8.0,Anonymous,,"This is one of the best option if you are looking for:
1) one day car drive with excellent road 
2) Peace and tranquility and a escape from the hustle and bustle of city life.

We visited the place towards the end of May, no..."
Tiruvannamalai,Varuna Lingam,dedicated water god varuna lingam lies girivalam path scenic beautiful peaceful meditate,8.0,Anonymous,,"Dedicated to the water God , Varuna ,this lingam lies in the girivalam path . Very scenic , beautiful and peaceful. One can meditate here ."
Tithal,Sai Baba Temple,visited day awesome place cool calm mandir beach neat clean food thali rs good taste felt little bit sweet according hygiene nice,8.0,Anonymous,,We visited for 1 day. awesome place. Very cool and calm Mandir. Beach is also very neat and Clean. The food is thali @ Rs. 60. Good in taste. We felt it is little bit sweet. but according to hygiene and all its nice. Even...
Titwala,Laura Resort & Waterpark,der office colleagues experience good better big property different size swimming pools slides rain dance good food,8.0,Anonymous,,"was der with office colleagues, experience was good but could be better...big property with 3 different size swimming pools & slides...rain dance...good food..."
Titwala,Titwala Ganesh Mandir,beautiful temple located near lake old temple story related shankuntala swayambhu idol lord ganesh fulfills wishes,8.0,Anonymous,,This is a beautiful temple located near a lake. It is very old temple and has a story related to shankuntala. It is a a swayambhu idol and the Lord Ganesh fulfills all the wishes.
Titwala,Siddhivinayak Mahaganapati Temple,temple ancient looks like people visiting temple long time visited times,8.0,Anonymous,,"The temple is very ancient,looks like the people has been visiting this temple from the long time,I have visited it 3-4 times."
Todgarh,Dudhaleshwar Mahadev Temple,time place local area want meditation highly recommended place,8.0,Anonymous,,i have been many time this place since i am from local area. if you want to meditation yourself highly recommended this place.
Tonk,Bisalpur Dam,rainy season watch cloud lovely moment cloud flowing like river lovely place adventure,8.0,Anonymous,,"In the rainy season watch cloud is lovely moment,the cloud flowing like a river a lovely place with full of adventure."
Tonk,Bisaldeo Temple,good temple beautiful idols good ti visit children family rasulullah teacher local transport,8.0,Anonymous,,This is good temple with beautiful idols. Good ti visit with children and family. Rasulullah teacher with local transport.
Tonk,Rasiya ke Tekri,good place visit friends view attractive awesome ticket fees visit,8.0,Anonymous,,It's a good place to visit with friends. View from the top was very attractive and awesome. There was no any ticket or fees for visit.
Tonk,Govinddeoji Temple,beautiful magnificent temple aarti night soothing feel like heavan really lot aastha,8.0,Anonymous,,What a beautiful magnificent temple and the aarti at night is so soothing and feel like we are in heavan and really it has lot of aastha
Tonk,Kalyanji Temple,approach great temple architecture small structure min reccomend try peanut ghattak til ghattak sweets locality available outside temple,8.0,Anonymous,,"The approach is not so great. Temple has no architecture, It is a small structure and you will be done in 5 min. I reccomend you to try the peanut Ghattak and the Til ghattak, sweets of this locality which is available outside the temple...."
Tonk,Raja Rai Singh Mahal,nice hotel excellent experince nice food perfact location jaipur good hospitality suggest,8.0,Anonymous,,"Nice hotel, excellent experince,  nice food. Perfact location  in jaipur. Very good hospitality, i suggest all"
Tonk,Shivaji Garden,absolutely amazing garden half portion incomplete reason good visit,8.0,Anonymous,,Absolutely amazing garden but half portion is incomplete due to some reason but still good one and must visit
Tonk,Old Baoris (Hadi Rani Kund),lovely place maintained amazing architecture rush people enjoyable walk kund steps excellent selfies group pics,8.0,Anonymous,,"very lovely place, well maintained and amazing architecture. Not too much rush or people, It is an enjoyable walk around the kund and we can go down the steps . It is excellent to take selfies and group pics"
Tonk,Sunehri Kothi,sunehri kothi mansion gold magnificent hall city tonk indian state rajasthan hall old palace complex walls ceilings sumptuous expanse enamel mirror work gilt painted glass illuminated,8.0,Anonymous,,"Sunehri Kothi (Mansion of Gold) is a magnificent hall in the city of Tonk in the Indian state of Rajasthan.

The hall is within the old palace complex, whose walls and ceilings are one sumptuous expanse of enamel mirror-work, gilt and painted glass illuminated through..."
Tonk,Jama Masjid,middle town large minarets tiles imposing structure good photograph outside time say,8.0,Anonymous,,"Middle of town large minarets with tiles very imposing structure and good to photograph from outside, we didn't have the time to go in hence can't say much."
Toranmal,Forest Park & Medicinal Plant Garden,visited rainy season got region sahyadri valley nice beautiful similar place western ghats crowded away human interference makes unique good destination,8.0,Anonymous,,Visited during rainy season and got to see yet another region of Sahyadri. The valley is nice and beautiful similar to any other place in western ghats. However it's less crowded and away from human interference that makes it more unique and a good destination.
Toranmal,Khadki Point,title review ones love nature wildlife trip unplanned day trip love driving road toranmal great,8.0,Anonymous,,"The title of this review is not for everyone, but for the ones who love nature and wildlife. My trip was unplanned one day trip. As I love driving too the road towards toranmal is one of the great I have been to. (On the..."
Toranmal,Machhindranath Cave,visited machindranath cave visit toranmal hill station spot scenic beauty ideal visit mansoon place little bit secluded food amenities available nearby food fuel water,8.0,Anonymous,,"Visited Machindranath Cave during visit to Toranmal hill station. Spot is full of scenic beauty. Ideal for visit during mansoon. Place is little bit secluded. No food or any amenities available nearby. Keep food , fuel and water with you."
Tranquebar,Danish Governor Bungalow,definitely catch eyes fort big beautiful needs painting exterior stains,8.0,Anonymous,,It will definitely catch your eyes after the fort as it is very big and beautiful.It needs a painting on the exterior as it is full of stains
Tranquebar,Dansborg Fort,amazing place hidden gem tourist map india historic place half hours drive south puducherry attractions coast line,8.0,Anonymous,,"An amazing place, a hidden gem in the tourist map of India. This historic place is just two and a half hours drive south of Puducherry and has many attractions along the coast line."
